1.0751223375146937,1.0842774764519114
1.0752615825360963,1.082848681788606
1.0724358735401618,1.0865006543805182
1.07168507506808,1.0858500886574731
1.074201467342976,1.08276699077482
1.0712942816789521,1.0864934186034927
1.0708232962417836,1.0804337868113953
1.0708687743959746,1.0855889594925199
1.0684690185249146,1.0828954253620446
1.0707866905694652,1.0822172703340098
1.0692104526133477,1.0830768287823174
1.067382941047666,1.0835724387877146
1.0673649642151652,1.0799361885622454
1.0689036006056298,1.0824575833332513
1.0693849942359588,1.0836627312778448
1.0688363158169698,1.0829100453089826
1.0676811145204699,1.0795321136370026
1.0687246634638425,1.0831394536149246
1.0664080825705229,1.0824339822315374
1.064434785928538,1.0784082007556055
1.0655971003222178,1.0837780941196578
1.0667229232604538,1.074468692935737
1.0647919622888022,1.0781827849571677
1.0638817130826417,1.0787094030219335
1.0644782958108217,1.0778354118944806
1.0668231497417704,1.0864945641582309
1.0652376929127572,1.078658921794729
1.0643860733020751,1.077845615622243
1.066608836255835,1.0836824285027093
1.0654892180118491,1.0787542796527385
1.0661486334157158,1.0780846134748499
1.064979440287225,1.0799375234189386
1.0660134150925666,1.0800669436508863
1.06552013845809,1.076004582060924
1.0677175333335478,1.0862785633399188
1.0655673413338993,1.0829795081157798
1.0670407457070736,1.0759604025792573
1.0676157658883052,1.0820744889001492
1.0639018079219278,1.0787528404667226
1.0644357531275739,1.0749881969205852
1.067496275517447,1.0732576435161796
1.0620965256009562,1.0756713146781622
1.0639675093333123,1.0757757338779788
1.066522176068651,1.0772185664548088
1.0632933935826137,1.0738361105280718
1.0649048941414228,1.0784419475372156
1.0659570197267196,1.0832529969446436
1.0578045194652819,1.0738930925024184
1.06601728865899,1.0837245432612925
1.0633889814796291,1.0752851236834957
1.0647182003707698,1.0762235481029265
1.0625413649142217,1.0756914981816148
1.0625413649142217,1.0756914981816148
1.0598962827870297,1.0734404176921353
1.0684962896012946,1.0807644253481437
1.0643553739914235,1.081212010075352
1.066188814646734,1.0820360004248009
1.0604792999370403,1.074030805082394
1.0607816205384264,1.0717536256246183
1.0634446199754855,1.0735658939939465
1.0657018851295426,1.0815777870017742
1.063178150713519,1.0777600057456644
1.060128369623277,1.0732857693188564
1.0610955443275443,1.0780303774408788
1.061560809948846,1.0725644125288136
1.0625229488290242,1.0761666096635327
1.0647102874899206,1.0784803675833237
1.0639654695867904,1.073937431964588
1.0641191028457702,1.0762762838182682
1.0612376428325034,1.078332578392385
1.0580667532261356,1.0720864868961246
1.0626492825190543,1.0744835831169992
1.0643070364047835,1.0876904669359886
1.061382466280805,1.074549420551022
1.0629144101819992,1.0727553790316167
1.062670740464119,1.0757541066461542
1.0591650053898438,1.0726507272867716
1.059809987664783,1.074637846658249
1.0557631580650415,1.071595615291251
1.0577571765608096,1.0710397025943528
1.0503253126460284,1.058507470618437
1.0505728228616482,1.069284880501605
1.048931860547437,1.0604435574921325
1.0475571973435092,1.0570222259697275
1.0491689140569131,1.0638302106905602
1.0469615968775268,1.0636164371560068
1.0461615230670906,1.0565633402404824
1.0483863684152048,1.063798057671628
1.0466516689433205,1.0613109451340277
1.0452144427175696,1.0620580674884978
1.0424517595282552,1.0525771533763204
1.0442187251868311,1.0645360902633785
1.0381211225779206,1.0492752629157498
1.0398621006338447,1.0507031752936138
1.0336573119132644,1.0479201226641122
1.0337676610537243,1.0479118878929943
1.0368479598671974,1.0562854070179175
1.0354918947661258,1.0525476483978746
